uid,GeneRawName,SuperClass,Class,Family,SubFamily,EnsemblID
2.3.4.0.46,ZNF787,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000046792
2.3.4.0.48,ZNF48,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000045598
2.3.4.0.49,ZNF629,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000045639
2.3.4.0.50,ZNF668,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000049728
2.3.4.0.51,ZNF101,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,
2.3.4.0.52,ZNF251,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000022526
2.3.4.0.53,ZNF445,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000047036
2.3.4.0.56,ZSCAN20,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000061894
2.3.4.0.57,ZNF674,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,
2.3.4.0.60,ZNF788,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,
2.3.4.0.63,ZNF778,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000063108
2.3.4.0.68,ZNF519,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000042063
2.3.4.0.69,ZNF304,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,
2.3.4.0.70,ZNF132,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,
2.3.4.0.72,ZBTB17,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000006215
2.3.4.0.73,ZNF407,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000048410
2.3.4.0.74,E4F1,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000024137
2.3.4.0.3,PRDM8,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000035456
2.3.4.0.8,ZBTB38,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000040433
2.3.4.0.15,RREB1,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000039087
2.3.4.0.19,ZNF277,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000055917
2.3.4.0.23,PEG3,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000002265
2.3.4.0.27,REST,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000029249
2.3.4.0.31,PRDM4,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000035529
2.3.4.0.35,ZNF341,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000059842
2.3.4.0.39,ZNF628,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000074406
2.3.4.0.43,ZNF316,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000046658
2.3.4.0.59,ZNF195,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,
2.3.4.0.67,ZNF606,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,"ENSMUSG00000099689,ENSMUSG00000030386"
2.3.4.0.71,PRDM9,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000051977
2.3.4.0.75,ZNF462,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000060206
2.3.4.0.76,ZNF644,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified,ENSMUSG00000049606
2.3.5.0.1,ZBED1,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,BED zinc finger factors,,
2.3.5.0.2,ZBED2,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,BED zinc finger factors,,
2.3.5.0.3,ZBED3,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,BED zinc finger factors,,ENSMUSG00000041995
2.3.5.0.4,ZBED4,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,BED zinc finger factors,,ENSMUSG00000034333
2.3.5.0.5,ZBED5,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,BED zinc finger factors,,ENSMUSG00000034173
2.3.5.0.6,ZBED6,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,BED zinc finger factors,,ENSMUSG00000102049
2.5.1.0.1,DMRT1,Zinc-coordinating DNA-binding domains,DM-type intertwined zinc finger factors,DMRT,,ENSMUSG00000024837
2.5.1.0.2,DMRT2,Zinc-coordinating DNA-binding domains,DM-type intertwined zinc finger factors,DMRT,,ENSMUSG00000048138
2.5.1.0.3,"DMRT3 (DMRT3a, DMRT3b)",Zinc-coordinating DNA-binding domains,DM-type intertwined zinc finger factors,DMRT,,ENSMUSG00000042372
2.5.1.0.4,DMRTA1,Zinc-coordinating DNA-binding domains,DM-type intertwined zinc finger factors,DMRT,,ENSMUSG00000043753
2.5.1.0.5,DMRTA2,Zinc-coordinating DNA-binding domains,DM-type intertwined zinc finger factors,DMRT,,ENSMUSG00000047143
2.5.1.0.6,DMRTB1,Zinc-coordinating DNA-binding domains,DM-type intertwined zinc finger factors,DMRT,,ENSMUSG00000028610
2.5.1.0.7,"DMRTC2 (dmrtc2b1, dmrtc2b2)",Zinc-coordinating DNA-binding domains,DM-type intertwined zinc finger factors,DMRT,,ENSMUSG00000011349
2.5.1.0.8,"DMRTC1 (dmrtc1a, dmrtc1b, dmrtc1b1, dmrtc1b2, dmrtc1b3, dmrtc1b4, dmrtc1b5, dmrtc1c)",Zinc-coordinating DNA-binding domains,DM-type intertwined zinc finger factors,DMRT,,ENSMUSG00000031323
2.6.1.0.1,CXXC1,Zinc-coordinating DNA-binding domains,CXXC zinc finger factors,CpG-binding proteins,,ENSMUSG00000024560
2.6.1.0.2,MBD1,Zinc-coordinating DNA-binding domains,CXXC zinc finger factors,CpG-binding proteins,,"ENSMUSG00000019278,ENSMUSG00000024561"
2.6.1.0.3,TET1,Zinc-coordinating DNA-binding domains,CXXC zinc finger factors,CpG-binding proteins,,ENSMUSG00000047146
2.6.1.0.4,MLL,Zinc-coordinating DNA-binding domains,CXXC zinc finger factors,CpG-binding proteins,,ENSMUSG00000002028
2.6.1.0.5,KDM2A,Zinc-coordinating DNA-binding domains,CXXC zinc finger factors,CpG-binding proteins,,ENSMUSG00000054611
2.6.1.0.6,DNMT1,Zinc-coordinating DNA-binding domains,CXXC zinc finger factors,CpG-binding proteins,,ENSMUSG00000004099
2.6.1.0.7,KMT2B,Zinc-coordinating DNA-binding domains,CXXC zinc finger factors,CpG-binding proteins,,ENSMUSG00000006307
2.7.1.0.1,MYT1,Zinc-coordinating DNA-binding domains,C2HC,MYT,,"ENSMUSG00000010505,ENSMUSG00000023908"
2.7.1.0.2,MYT1L,Zinc-coordinating DNA-binding domains,C2HC,MYT,,ENSMUSG00000061911
2.7.1.0.3,ST18,Zinc-coordinating DNA-binding domains,C2HC,MYT,,ENSMUSG00000033740
2.7.2.0.1,FOG1,Zinc-coordinating DNA-binding domains,C2HC,FOG,,ENSMUSG00000049577
2.7.2.0.2,FOG2,Zinc-coordinating DNA-binding domains,C2HC,FOG,,ENSMUSG00000022306
2.7.3.0.1,MYST1,Zinc-coordinating DNA-binding domains,C2HC,MYST,,ENSMUSG00000030801
2.7.3.0.2,MYST2,Zinc-coordinating DNA-binding domains,C2HC,MYST,,ENSMUSG00000038909
2.7.3.0.3,MYST3,Zinc-coordinating DNA-binding domains,C2HC,MYST,,ENSMUSG00000031540
2.7.3.0.4,MYST4,Zinc-coordinating DNA-binding domains,C2HC,MYST,,ENSMUSG00000021767
2.7.3.0.5,KAT5,Zinc-coordinating DNA-binding domains,C2HC,MYST,,ENSMUSG00000024926
2.7.4.0.1,L3MBTL1,Zinc-coordinating DNA-binding domains,C2HC,L3MBTL1,,ENSMUSG00000035576
2.7.5.0.1,LYAR,Zinc-coordinating DNA-binding domains,C2HC,LYAR,,ENSMUSG00000067367
2.8.1.0.1,ZC3H8,Zinc-coordinating DNA-binding domains,C3H zinc finger factors,ZC3H8,,"ENSMUSG00000042851,ENSMUSG00000027387"
2.8.1.0.2,ZC3H4,Zinc-coordinating DNA-binding domains,C3H zinc finger factors,ZC3H8,,ENSMUSG00000059273
2.8.1.0.3,ZC3H6,Zinc-coordinating DNA-binding domains,C3H zinc finger factors,ZC3H8,,ENSMUSG00000042851
2.8.2.0.1,ZGPAT,Zinc-coordinating DNA-binding domains,C3H zinc finger factors,ZGPAT,,ENSMUSG00000027582
2.8.3.0.1,RC3H2,Zinc-coordinating DNA-binding domains,C3H zinc finger factors,RC3H,,ENSMUSG00000075376
2.8.4.0.1,CNOT4,Zinc-coordinating DNA-binding domains,C3H zinc finger factors,CNOT4,,ENSMUSG00000038784
2.9.1.0.1,THAP1,Zinc-coordinating DNA-binding domains,C2CH THAP-type zinc finger factors,THAP,,ENSMUSG00000037214
2.9.1.0.2,THAP2,Zinc-coordinating DNA-binding domains,C2CH THAP-type zinc finger factors,THAP,,ENSMUSG00000020137
2.9.1.0.3,THAP3,Zinc-coordinating DNA-binding domains,C2CH THAP-type zinc finger factors,THAP,,ENSMUSG00000039759
2.9.1.0.4,THAP4,Zinc-coordinating DNA-binding domains,C2CH THAP-type zinc finger factors,THAP,,ENSMUSG00000026279
2.9.1.0.5,THAP5,Zinc-coordinating DNA-binding domains,C2CH THAP-type zinc finger factors,THAP,,
2.9.1.0.6,THAP6,Zinc-coordinating DNA-binding domains,C2CH THAP-type zinc finger factors,THAP,,ENSMUSG00000102644
2.9.1.0.7,THAP7,Zinc-coordinating DNA-binding domains,C2CH THAP-type zinc finger factors,THAP,,ENSMUSG00000022760
2.9.1.0.8,THAP8,Zinc-coordinating DNA-binding domains,C2CH THAP-type zinc finger factors,THAP,,"ENSMUSG00000022760,ENSMUSG00000013928"
2.9.1.0.9,THAP9,Zinc-coordinating DNA-binding domains,C2CH THAP-type zinc finger factors,THAP,,
2.9.1.0.10,THAP10,Zinc-coordinating DNA-binding domains,C2CH THAP-type zinc finger factors,THAP,,
2.9.1.0.11,THAP11,Zinc-coordinating DNA-binding domains,C2CH THAP-type zinc finger factors,THAP,,ENSMUSG00000036442
2.9.1.0.12,PRKRIR,Zinc-coordinating DNA-binding domains,C2CH THAP-type zinc finger factors,THAP,,ENSMUSG00000030753
3.1.1.1.1,HOXA1,Helix-turn-helix domains,Homeo domain factors,HOX,HOX1,ENSMUSG00000029844
3.1.1.1.2,HOXB1,Helix-turn-helix domains,Homeo domain factors,HOX,HOX1,ENSMUSG00000018973
3.1.1.1.3,HOXD1,Helix-turn-helix domains,Homeo domain factors,HOX,HOX1,ENSMUSG00000042448
3.1.1.2.1,HOXA2,Helix-turn-helix domains,Homeo domain factors,HOX,HOX2,ENSMUSG00000014704
3.1.1.2.2,HOXB2,Helix-turn-helix domains,Homeo domain factors,HOX,HOX2,ENSMUSG00000075588
3.1.1.3.1,HOXA3,Helix-turn-helix domains,Homeo domain factors,HOX,HOX3,ENSMUSG00000079560
3.1.1.3.2,HOXB3,Helix-turn-helix domains,Homeo domain factors,HOX,HOX3,ENSMUSG00000048763
3.1.1.3.3,HOXD3,Helix-turn-helix domains,Homeo domain factors,HOX,HOX3,ENSMUSG00000079277
3.1.1.4.1,HOXA4,Helix-turn-helix domains,Homeo domain factors,HOX,HOX4,ENSMUSG00000000942
3.1.1.4.2,HOXB4,Helix-turn-helix domains,Homeo domain factors,HOX,HOX4,ENSMUSG00000038692
3.1.1.4.3,HOXC4,Helix-turn-helix domains,Homeo domain factors,HOX,HOX4,ENSMUSG00000075394
3.1.1.4.4,HOXD4,Helix-turn-helix domains,Homeo domain factors,HOX,HOX4,ENSMUSG00000101174
3.1.1.5.1,HOXA5,Helix-turn-helix domains,Homeo domain factors,HOX,HOX5,ENSMUSG00000038253
3.1.1.5.2,HOXB5,Helix-turn-helix domains,Homeo domain factors,HOX,HOX5,ENSMUSG00000038700
3.1.1.5.3,HOXC5,Helix-turn-helix domains,Homeo domain factors,HOX,HOX5,ENSMUSG00000022485
3.1.1.6.1,HOXA6,Helix-turn-helix domains,Homeo domain factors,HOX,HOX6-7,ENSMUSG00000043219
3.1.1.6.2,HOXB6,Helix-turn-helix domains,Homeo domain factors,HOX,HOX6-7,ENSMUSG00000000690
3.1.1.6.3,HOXC6,Helix-turn-helix domains,Homeo domain factors,HOX,HOX6-7,ENSMUSG00000001661
3.1.1.6.4,HOXA7,Helix-turn-helix domains,Homeo domain factors,HOX,HOX6-7,ENSMUSG00000038236
3.1.1.6.5,HOXB7,Helix-turn-helix domains,Homeo domain factors,HOX,HOX6-7,ENSMUSG00000038721
3.1.1.7.1,HOXB8,Helix-turn-helix domains,Homeo domain factors,HOX,HOX8,ENSMUSG00000056648
3.1.1.7.2,HOXC8,Helix-turn-helix domains,Homeo domain factors,HOX,HOX8,"ENSMUSG00000001657,ENSMUSG00000036139"
3.1.1.7.3,HOXD8,Helix-turn-helix domains,Homeo domain factors,HOX,HOX8,ENSMUSG00000027102
3.1.1.8.1,HOXA9,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,"ENSMUSG00000038236,ENSMUSG00000038227"
3.1.1.8.2,HOXB9,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,ENSMUSG00000020875
3.1.1.8.3,HOXC9,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,ENSMUSG00000036139
3.1.1.8.4,HOXD9,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,ENSMUSG00000043342
3.1.1.8.5,HOXA10,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,"ENSMUSG00000000938,ENSMUSG00000038210"
3.1.1.8.7,HOXC10,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,"ENSMUSG00000022484,ENSMUSG00000001656"
3.1.1.8.8,HOXD10,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,ENSMUSG00000050368
3.1.1.8.9,HOXA11,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,"ENSMUSG00000000938,ENSMUSG00000038210"
3.1.1.8.10,HOXC11,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,ENSMUSG00000001656
3.1.1.8.11,HOXD11,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,ENSMUSG00000042499
3.1.1.8.12,HOXC12,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,ENSMUSG00000050328
3.1.1.8.13,HOXD12,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,ENSMUSG00000001823
3.1.1.8.14,HOXA13,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,ENSMUSG00000038203
3.1.1.8.15,HOXB13,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,ENSMUSG00000049604
3.1.1.8.16,HOXC13,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,ENSMUSG00000001655
3.1.1.8.17,HOXD13,Helix-turn-helix domains,Homeo domain factors,HOX,HOX9-13,ENSMUSG00000001819
3.1.1.9.1,CDX1,Helix-turn-helix domains,Homeo domain factors,HOX,CDX,ENSMUSG00000024619
3.1.1.9.2,CDX2,Helix-turn-helix domains,Homeo domain factors,HOX,CDX,ENSMUSG00000029646
3.1.1.9.3,CDX4,Helix-turn-helix domains,Homeo domain factors,HOX,CDX,ENSMUSG00000031326
3.1.1.10.1,EVX1,Helix-turn-helix domains,Homeo domain factors,HOX,EVX,ENSMUSG00000005503
3.1.1.10.2,EVX2,Helix-turn-helix domains,Homeo domain factors,HOX,EVX,ENSMUSG00000001815
3.1.1.11.1,GBX1 (GBX),Helix-turn-helix domains,Homeo domain factors,HOX,GBX,ENSMUSG00000067724
3.1.1.11.2,GBX2,Helix-turn-helix domains,Homeo domain factors,HOX,GBX,ENSMUSG00000034486
3.1.1.12.1,GSX1,Helix-turn-helix domains,Homeo domain factors,HOX,GSX,ENSMUSG00000053129
3.1.1.12.2,GSX2,Helix-turn-helix domains,Homeo domain factors,HOX,GSX,ENSMUSG00000035946
3.1.1.13.1,MNX1,Helix-turn-helix domains,Homeo domain factors,HOX,MNX,ENSMUSG00000001566
3.1.1.14.1,MEOX1,Helix-turn-helix domains,Homeo domain factors,HOX,MEOX,ENSMUSG00000001493
3.1.1.14.2,MEOX2,Helix-turn-helix domains,Homeo domain factors,HOX,MEOX,ENSMUSG00000036144
3.1.1.15.1,PDX1,Helix-turn-helix domains,Homeo domain factors,HOX,PDX,"ENSMUSG00000010914,ENSMUSG00000029644"
3.1.2.1.1,BARHL1,Helix-turn-helix domains,Homeo domain factors,NK,BARHL,ENSMUSG00000026805
3.1.2.1.2,BARHL2,Helix-turn-helix domains,Homeo domain factors,NK,BARHL,"ENSMUSG00000026805,ENSMUSG00000034384"
3.1.2.2.1,BARX1,Helix-turn-helix domains,Homeo domain factors,NK,BARX,ENSMUSG00000021381
3.1.2.2.2,BARX2,Helix-turn-helix domains,Homeo domain factors,NK,BARX,ENSMUSG00000032033
3.1.2.3.1,BSX1,Helix-turn-helix domains,Homeo domain factors,NK,BSX,ENSMUSG00000054360
3.1.2.4.1,DBX1,Helix-turn-helix domains,Homeo domain factors,NK,DBX,ENSMUSG00000030507
3.1.2.4.2,DBX2,Helix-turn-helix domains,Homeo domain factors,NK,DBX,ENSMUSG00000045608
3.1.2.5.1,DLX1,Helix-turn-helix domains,Homeo domain factors,NK,DLX,ENSMUSG00000041911
3.1.2.5.2,DLX2,Helix-turn-helix domains,Homeo domain factors,NK,DLX,ENSMUSG00000023391
3.1.2.5.3,DLX3,Helix-turn-helix domains,Homeo domain factors,NK,DLX,ENSMUSG00000001510
3.1.2.5.4,DLX4,Helix-turn-helix domains,Homeo domain factors,NK,DLX,"ENSMUSG00000020871,ENSMUSG00000029754"
3.1.2.5.5,DLX5,Helix-turn-helix domains,Homeo domain factors,NK,DLX,"ENSMUSG00000023391,ENSMUSG00000029755"
3.1.2.5.6,DLX6,Helix-turn-helix domains,Homeo domain factors,NK,DLX,ENSMUSG00000029754
3.1.2.6.1,EMX1,Helix-turn-helix domains,Homeo domain factors,NK,EMX,ENSMUSG00000033726
3.1.2.6.2,EMX2,Helix-turn-helix domains,Homeo domain factors,NK,EMX,ENSMUSG00000043969
3.1.2.7.1,EN1,Helix-turn-helix domains,Homeo domain factors,NK,EN,ENSMUSG00000058665
3.1.2.7.2,EN2,Helix-turn-helix domains,Homeo domain factors,NK,EN,ENSMUSG00000039095
3.1.2.8.1,HHEX,Helix-turn-helix domains,Homeo domain factors,NK,HHEX,ENSMUSG00000024986
3.1.2.9.1,HLX1,Helix-turn-helix domains,Homeo domain factors,NK,HLX,ENSMUSG00000039377
3.1.2.10.1,LBX1,Helix-turn-helix domains,Homeo domain factors,NK,LBX,ENSMUSG00000025216
3.1.2.10.2,LBX2,Helix-turn-helix domains,Homeo domain factors,NK,LBX,ENSMUSG00000034968
3.1.2.11.1,MSX1,Helix-turn-helix domains,Homeo domain factors,NK,MSX,ENSMUSG00000048450
3.1.2.11.2,MSX2,Helix-turn-helix domains,Homeo domain factors,NK,MSX,ENSMUSG00000021469
3.1.2.11.3,MSX3,Helix-turn-helix domains,Homeo domain factors,NK,MSX,ENSMUSG00000048450
3.1.2.12.1,NANOG,Helix-turn-helix domains,Homeo domain factors,NK,NANOG,ENSMUSG00000012396
3.1.2.13.1,NKX1-1,Helix-turn-helix domains,Homeo domain factors,NK,NK1,ENSMUSG00000029112
3.1.2.13.2,NKX1-2,Helix-turn-helix domains,Homeo domain factors,NK,NK1,ENSMUSG00000048528
3.1.2.14.1,NKX2-1,Helix-turn-helix domains,Homeo domain factors,NK,NK2.1,ENSMUSG00000001496
3.1.2.14.2,NKX2-4,Helix-turn-helix domains,Homeo domain factors,NK,NK2.1,ENSMUSG00000054160
3.1.2.15.1,NKX2-2,Helix-turn-helix domains,Homeo domain factors,NK,NK2.2,ENSMUSG00000027434
3.1.2.15.2,NKX2-8,Helix-turn-helix domains,Homeo domain factors,NK,NK2.2,ENSMUSG00000058669
3.1.2.16.1,NKX3-1,Helix-turn-helix domains,Homeo domain factors,NK,NK3,ENSMUSG00000022061
3.1.2.16.2,NKX3-2,Helix-turn-helix domains,Homeo domain factors,NK,NK3,ENSMUSG00000049691
3.1.2.17.1,NKX2-3,Helix-turn-helix domains,Homeo domain factors,NK,NK4,ENSMUSG00000044220
3.1.2.17.2,NKX2-5,Helix-turn-helix domains,Homeo domain factors,NK,NK4,ENSMUSG00000015579
3.1.2.17.3,NKX2-6,Helix-turn-helix domains,Homeo domain factors,NK,NK4,ENSMUSG00000044186
3.1.2.18.1,HMX1,Helix-turn-helix domains,Homeo domain factors,NK,NK5-HMX,ENSMUSG00000067438
3.1.2.18.2,HMX2,Helix-turn-helix domains,Homeo domain factors,NK,NK5-HMX,ENSMUSG00000050100
3.1.2.18.3,HMX3,Helix-turn-helix domains,Homeo domain factors,NK,NK5-HMX,ENSMUSG00000040148
3.1.2.19.1,"NKX6-1 (NKX6-1-1, NKX6-1-2)",Helix-turn-helix domains,Homeo domain factors,NK,NK6,ENSMUSG00000035187
3.1.2.19.2,NKX6-2,Helix-turn-helix domains,Homeo domain factors,NK,NK6,ENSMUSG00000041309
3.1.2.19.3,NKX6-3,Helix-turn-helix domains,Homeo domain factors,NK,NK6,ENSMUSG00000063672
